2018-05-06 02:37:25	katarina	does your major have prerequisites	Graduating requirements differ from major to major so it depends on your situation	256.8323863636364	{'your': 19.21875, 'major': 186.36363636363635, 'prerequisit': 25.625, 'prerequisite': 25.625}	Students need to declare their majors only by the end of their third semester. Students do not have to decide on their major before coming to NYUAD. 	168.71028971028971	{'major': 260.9090909090909, 'have': 20.274725274725274}	NYU Abu Dhabi students have to declare their majors by the end of the forth semester. However, some major require that you declare it earlier to enroll in certain classes. 	168.71028971028971	{'major': 260.9090909090909, 'have': 20.274725274725274}
2018-05-06 02:37:25	katarina	does nyu abu dhabi hydrogen was major	NYU Abu Dhabi students have to declare their majors by the end of the forth semester. However, some major require that you declare it earlier to enroll in certain classes. 	172.02004447165737	{'nyu': 9.919354838709678, 'abu': 7.884615384615385, 'dhabi': 7.987012987012987, 'major': 260.9090909090909}	Students need to declare their majors only by the end of their third semester. Students do not have to decide on their major before coming to NYUAD. 	156.5454545454545	{'major': 260.9090909090909}	The Engineering divisions at NYU Abu Dhabi offers five degrees in Engineering: General Engineering, Mechanical, Electrical, Civil and Computer Engineering	156.24552866488352	{'nyu': 9.919354838709678, 'abu': 7.884615384615385, 'dhabi': 7.987012987012987, 'major': 130.45454545454547}
2018-05-06 02:37:25	katarina	can you do graduate school at	Graduating requirements differ from major to major so it depends on your situation	123.0	{'graduat': 102.5, 'graduate': 102.5}	Charlie was John Sextons mentor when he was in school. Through John he has been the inspiration of what NYU has become. 	109.33333333333333	{'can': 13.666666666666666, 'school': 95.66666666666666}	Students can apply to become RAs. They undergo a rigorous selection and training process to best support their residents. 	86.55555555555554	{'can': 45.55555555555555, 'school': 41.0}
2018-05-06 02:37:25	katarina	what is the core curriculum	Our Health and Wellness centre provides confidential counseling services available for all students. Peer to peer support is also provided through REACH a student organization. 	56.871628371628375	{'what': 7.987012987012987, 'is': 7.884615384615385, 'core': 41.0}	-	55.90909090909091	{'curriculum': 55.90909090909091}	There are many festivals year-round, NYUAD Art Centre and Institute, museums, ferrari world, etc	48.98701298701298	{'what': 7.987012987012987, 'core': 41.0}
2018-05-06 02:37:25	katarina	who is john sexton	Charlie was John Sextons mentor when he was in school. Through John he has been the inspiration of what NYU has become. 	720.7255244755245	{'who': 51.25, 'is': 7.884615384615385, 'john': 46.590909090909086, 'sexton': 615.0}	I am an avatar of an NYUAD student who can answer any questions you may have about the university	65.22727272727273	{'who': 51.25, 'john': 13.977272727272727}	I am an avatar of an NYUAD student who can answer any questions you may have about the university	65.22727272727273	{'who': 51.25, 'john': 13.977272727272727}
2018-05-06 02:37:25	katarina	what is your favorite class kia	My favorite place on campus is the West Library Terrace	377.59499875124857	{'what': 7.987012987012987, 'is': 15.76923076923077, 'your': 19.21875, 'favorit': 615.0, 'favorite': 1230.0}	Classes at NYU Abu Dhabi are relatively small. Most classes range between 10 and 30 students. 	52.56410256410256	{'class': 52.56410256410256}	Thank you so much	38.4375	{'your': 38.4375}
2018-05-06 02:37:25	katarina	what is your favorite class kia at nyu abu dhabi	Classes at NYU Abu Dhabi are relatively small. Most classes range between 10 and 30 students. 	114.53155636267591	{'class': 52.56410256410256, 'at': 36.17647058823529, 'nyu': 9.919354838709678, 'abu': 7.884615384615385, 'dhabi': 7.987012987012987}	The workload at NYU Abu Dhabi differs from one course to another. Some courses have a light workload while other have a heavier workload. 	111.41228316275753	{'is': 7.884615384615385, 'class': 15.76923076923077, 'at': 36.17647058823529, 'nyu': 19.838709677419356, 'abu': 15.76923076923077, 'dhabi': 15.974025974025974}	The Engineering divisions at NYU Abu Dhabi offers five degrees in Engineering: General Engineering, Mechanical, Electrical, Civil and Computer Engineering	77.73668456780412	{'class': 15.76923076923077, 'at': 36.17647058823529, 'nyu': 9.919354838709678, 'abu': 7.884615384615385, 'dhabi': 7.987012987012987}
2018-05-06 02:37:25	katarina	hello	I am an avatar of an NYUAD student who can answer any questions you may have about the university	738.0	{'hello': 1230.0}						
2018-05-06 02:37:25	katarina	do you speak arabic	Arabic is the official language of the government and business, though English, Persian, Hindi, and Urdu are also spoken. All signs are either in English or both English and Arabic	261.6764705882353	{'speak': 36.17647058823529, 'arab': 61.5, 'arabic': 164.0}	You do not need to learn Arabic to get by in Abu Dhabi	148.09979626485568	{'do': 13.132993774759479, 'you': 8.2, 'arab': 61.5, 'arabic': 164.0}	NYU Abu Dhabi's high-achieving students have come from 115 nations and speak over 115 languages	47.35166283831019	{'do': 6.566496887379739, 'speak': 72.35294117647058}
2018-05-06 02:37:25	katarina	that's very interesting	That's sweet of you	356.3095238095238	{"that'": 58.57142857142857, 'interest': 43.92857142857143, "that's": 117.14285714285714, 'interesting': 136.66666666666666}	That's nice of you to say	356.3095238095238	{"that'": 58.57142857142857, 'interest': 43.92857142857143, "that's": 117.14285714285714, 'interesting': 136.66666666666666}	Thank you so much	268.45238095238096	{"that'": 29.285714285714285, 'interest': 43.92857142857143, "that's": 58.57142857142857, 'interesting': 136.66666666666666}
2018-05-06 02:37:25	katarina	where did you go to school	I found out about NYUAD because my high school college counselor recommended I apply. 	80.77000000000001	{'did': 30.75, 'you': 8.2, 'school': 95.66666666666666}	Students can apply to become RAs. They undergo a rigorous selection and training process to best support their residents. 	69.98065476190476	{'go': 19.21875, 'to': 9.761904761904763, 'school': 41.0}	The NYU Abu Dhabi campus is located on Saadiyat Island. Saadiyat is home to a few emerging artistic and cultural landmarks including the Louvre Museum and the Guggenheim Museum	66.38095238095238	{'where': 61.5, 'to': 4.880952380952381}
2018-05-06 02:37:25	katarina	what is your favorite place in the city	Abu Dhabi is an extremely safe city	191.48351648351647	{'is': 15.76923076923077, 'citi': 58.57142857142857, 'city': 117.14285714285714}	Our students commute between campus and the city through NYUAD provided shuttles, taxis or the Abu Dhabi bus which stops in front of our welcome centre. 	158.1428571428571	{'citi': 87.85714285714286, 'city': 175.71428571428572}	Candidate Weekend is a unique part of the NYU Abu Dhabi admissions process, a chance to experience life in NYU Abu Dhabi's global community and explore the cosmopolitan city of Abu Dhabi	119.68231768231766	{'what': 7.987012987012987, 'is': 15.76923076923077, 'citi': 58.57142857142857, 'city': 117.14285714285714}
2018-05-06 02:37:25	katarina	where to fish at fogo	The NYU Abu Dhabi campus is located on Saadiyat Island. Saadiyat is home to a few emerging artistic and cultural landmarks including the Louvre Museum and the Guggenheim Museum	66.38095238095238	{'where': 61.5, 'to': 4.880952380952381}	Saadiyat Marina District, Abu Dhabi	61.5	{'where': 61.5}	The workload at NYU Abu Dhabi differs from one course to another. Some courses have a light workload while other have a heavier workload. 	41.05742296918767	{'to': 4.880952380952381, 'at': 36.17647058823529}
2018-05-06 02:37:25	katarina	which locations does the chateau go to		128.125	{'locat': 25.625, 'location': 102.5}	Admission to NYU Abu Dhabi is highly selective. Students are admitted based on academic excellence, extracurricular activities, and demonstrated interest in global citizenship, service, and leadership	80.9424603174603	{'which': 25.625, 'doe': 37.96296296296296, 'to': 9.761904761904763, 'does': 7.592592592592593}	NYU Abu Dhabi does not offer scholarships, but it does offer Financial Aid given on need-basis	77.94270833333333	{'doe': 53.14814814814815, 'go': 9.609375, 'does': 15.185185185185185}
2018-05-06 02:37:25	katarina	how do you get to the city from campus	Our students commute between campus and the city through NYUAD provided shuttles, taxis or the Abu Dhabi bus which stops in front of our welcome centre. 	212.3841918692513	{'how': 15.76923076923077, 'do': 13.132993774759479, 'citi': 87.85714285714286, 'campu': 20.5, 'city': 175.71428571428572, 'campus': 41.0}	Abu Dhabi is an extremely safe city	114.89010989010988	{'how': 15.76923076923077, 'citi': 58.57142857142857, 'city': 117.14285714285714}	Candidate Weekend is a unique part of the NYU Abu Dhabi admissions process, a chance to experience life in NYU Abu Dhabi's global community and explore the cosmopolitan city of Abu Dhabi	112.04714285714284	{'get': 6.1499999999999995, 'to': 4.880952380952381, 'citi': 58.57142857142857, 'city': 117.14285714285714}
2018-05-06 02:37:25	katarina	buses to get to the city	Our students commute between campus and the city through NYUAD provided shuttles, taxis or the Abu Dhabi bus which stops in front of our welcome centre. 	134.71428571428567	{'citi': 87.85714285714286, 'bus': 410.0, 'city': 175.71428571428572}	Candidate Weekend is a unique part of the NYU Abu Dhabi admissions process, a chance to experience life in NYU Abu Dhabi's global community and explore the cosmopolitan city of Abu Dhabi	114.97571428571428	{'to': 9.761904761904761, 'get': 6.1499999999999995, 'citi': 58.57142857142857, 'city': 117.14285714285714}	Abu Dhabi is an extremely safe city	105.42857142857143	{'citi': 58.57142857142857, 'city': 117.14285714285714}
2018-05-06 02:37:25	katarina	why did you start writing for the gazelle	i am on the swim team, Model UN SIG, and am the video desk editor for The Gazelle, our student publication. I am also a member of REACH. 	431.8666666666667	{'you': 8.2, 'for': 13.666666666666666, 'gazel': 136.66666666666666, 'gazelle': 273.3333333333333}	The Gazelle is an online journal platform, founded and organized solely by students, you can read their work at www.thegazelle.org. 	373.91999999999996	{'you': 8.2, 'gazel': 205.0, 'gazelle': 410.0}	I chose NYUAD because of the opportunities to travel, to meet people all over the world, and the high level of academics	346.45	{'whi': 102.5, 'did': 30.75, 'you': 8.2, 'why': 205.0}
2018-05-06 02:37:25	katarina	what is your favorite student interest group	There are clubs at NYUAD called Student Interest Groups (SIGs) 	250.7142857142857	{'student': 22.5, 'interest': 87.85714285714286, 'group': 307.5}	Student Interest Groups or SIGs are student clubs to explore a shared passion, support a cause, or work together as a team to competete regionally and internationally	115.95454545454544	{'what': 7.987012987012987, 'student': 30.0, 'interest': 131.78571428571428, 'group': 410.0}	Admission to NYU Abu Dhabi is highly selective. Students are admitted based on academic excellence, extracurricular activities, and demonstrated interest in global citizenship, service, and leadership	115.74175824175825	{'is': 7.884615384615385, 'student': 20.0, 'interest': 87.85714285714286}
2018-05-06 02:37:25	katarina	okay	If you've been offered admission to NYU Abu Dhabi, you may request to defer your enrollment for up to one year. If your request is approved and you meet the requirements listed below, you do not have to file a new application and are guaranteed readmission for the next fall semester.  	8.317460317460318	{'okay': 307.5}	NYU is fully committed to the well-being of our students, and we will do everything we can to make sure a student's experience is both academically and socially fulfilling. However, should a student decide that the campus at which they matriculate is not the right fit for him or her, a request for a change of campus will be given consideration. If a request for change of campus is approved, the Financial Aid office will evaluate a student's financial circumstances in the context of financial aid packages offered at the new campus. Financial aid packages vary greatly among our three campuses, so students should be aware of this reality should transferring become a consideration	6.620967741935484	{'okay': 307.5}			
2018-05-06 02:37:25	katarina	do a lot of people take a leave of absence	I chose NYUAD because of the opportunities to travel, to meet people all over the world, and the high level of academics	257.6914968873797	{'do': 6.566496887379739, 'peopl': 82.0, 'take': 5.125, 'people': 164.0}	Our residential campus does not enforce a curfew on students living in the dorms. 	252.56649688737974	{'do': 6.566496887379739, 'peopl': 82.0, 'people': 164.0}	Yes, a lot	118.8655462184874	{'lot': 118.8655462184874}
2018-05-06 02:37:25	katarina	where did you grow up	Saadiyat Marina District, Abu Dhabi	61.5	{'where': 61.5}	I applied to several other universities	38.95	{'did': 30.75, 'you': 8.2}	As an American, I was always exposed to the liberal arts universities, so I always knew I would attend one	38.95	{'did': 30.75, 'you': 8.2}
2018-05-06 02:37:25	katarina	when do you graduate	All students are required to complete two seven-week Physical Education sessions as a graduation requirement. 	81.4663271080928	{'do': 13.132993774759479, 'graduat': 68.33333333333333}	NYU Abu Dhabi encourages students to take classes in multiple disciplines outside of their majors. Students are also required to complete the Core Curriculum program requirements in order to graduate. 	54.66666666666666	{'graduat': 68.33333333333333, 'graduate': 205.0}	Here at NYU Abu Dhabi we believe that physical fitness is an important aspect of overall student development. Thus, completing two seven-week courses is a graduation requirement. 	48.87979626485568	{'do': 13.132993774759479, 'graduat': 68.33333333333333}
2018-05-06 02:37:25	katarina	how many classes do you have to take	We have a number of cultural student organizations; there are SIGs focussed on Arab, African, Latino, South Asian and many other cultures. 	155.3081501831502	{'mani': 45.55555555555556, 'have': 13.516483516483516, 'take': 5.125, 'many': 91.11111111111111}	There are many festivals year-round, NYUAD Art Centre and Institute, museums, ferrari world, etc	149.79966044142617	{'mani': 45.55555555555556, 'do': 13.132993774759479, 'many': 91.11111111111111}	Classes at NYU Abu Dhabi are relatively small. Most classes range between 10 and 30 students. 	65.44230769230768	{'how': 15.76923076923077, 'class': 42.05128205128205, 'classes': 51.25}
2018-05-06 02:37:25	katarina	what is the core curriculum	-	55.90909090909091	{'curriculum': 55.90909090909091}	There are many festivals year-round, NYUAD Art Centre and Institute, museums, ferrari world, etc	48.98701298701298	{'what': 7.987012987012987, 'core': 41.0}	Outside of my major, I have taken classes in the core curriculum, a first year writing seminar, and two semesters of Arabic	43.09437229437228	{'what': 7.987012987012987, 'core': 95.66666666666666, 'curriculum': 111.81818181818181}
2018-05-06 02:37:25	katarina	did you study arabic in high school	You do not need to learn Arabic to get by in Abu Dhabi	148.60636363636365	{'you': 8.2, 'studi': 4.659090909090909, 'arab': 61.5, 'study': 9.318181818181818, 'arabic': 164.0}	Arabic is the official language of the government and business, though English, Persian, Hindi, and Urdu are also spoken. All signs are either in English or both English and Arabic	135.3	{'arab': 61.5, 'arabic': 164.0}	I chose NYUAD because of the opportunities to travel, to meet people all over the world, and the high level of academics	115.61999999999999	{'did': 30.75, 'you': 8.2, 'high': 153.75}
2018-05-06 02:37:25	katarina	but you speak arabic	Arabic is the official language of the government and business, though English, Persian, Hindi, and Urdu are also spoken. All signs are either in English or both English and Arabic	157.00588235294117	{'speak': 36.17647058823529, 'arab': 61.5, 'arabic': 164.0}	You do not need to learn Arabic to get by in Abu Dhabi	46.73999999999998	{'you': 8.2, 'arab': 61.5, 'arabic': 164.0}	NYU Abu Dhabi's high-achieving students have come from 115 nations and speak over 115 languages	43.41176470588235	{'speak': 72.35294117647058}
2018-05-06 02:37:25	katarina	okay thank you for talking to me	Thank you so much	328.7809523809524	{'thank': 307.5, 'you': 16.4, 'to': 4.880952380952381}	Thank you! / Thank you	294.4385714285714	{'thank': 461.25, 'you': 24.599999999999998, 'to': 4.880952380952381}	Awww thanks	269.33095238095234	{'thank': 256.25, 'you': 8.2, 'to': 4.880952380952381}
2018-05-06 02:37:25	rashid	hello	I am an avatar of an NYUAD student who can answer any questions you may have about the university. 	1224.0	{'hello': 1224.0}						
2018-05-06 02:37:25	rashid	nice to meet you	That's nice of you to say	134.00621632822214	{'nice': 107.36842105263159, 'to': 9.637795275590552, 'you': 17.0}	Thank you! / Thank you	105.47679237463738	{'nice': 75.15789473684211, 'to': 4.818897637795276, 'you': 25.5}	Thank you so much	96.97679237463737	{'nice': 75.15789473684211, 'to': 4.818897637795276, 'you': 17.0}
2018-05-06 02:37:25	rashid	can you tell me about the vision of nyu abu dhabi	Both the Abu Dhabi government and NYU administration are committed to building a US-style, research-focused educational institution that fosters curiosity, creativity, and critical reflection	636.959335443038	{'vision': 612.0, 'nyu': 9.5625, 'abu': 7.6499999999999995, 'dhabi': 7.746835443037975}	Academic freedom is an critical aspect of our vision at NYU Abu Dhabi	636.959335443038	{'vision': 612.0, 'nyu': 9.5625, 'abu': 7.6499999999999995, 'dhabi': 7.746835443037975}	You can ask me about campus life, admissions, NYU and Abu Dhabi. I probably won't be able to answer all your questions, but you can always check our website at nyuad.nyu.edu	110.73206271576524	{'can': 60.27272727272728, 'you': 25.5, 'nyu': 9.5625, 'abu': 7.6499999999999995, 'dhabi': 7.746835443037975}
2018-05-06 02:37:25	rashid	when was nyu abu dhabi founded	The Gazelle is an online journal platform, founded and organized solely by students, you can read their work at www.thegazelle.org. 	216.36363636363637	{'found': 12.363636363636363, 'founded': 204.0}	Charlie was John Sextons mentor when he was in school. Through John he has been the inspiration of what NYU has become. 	118.41625494071147	{'when': 55.63636363636364, 'wa': 35.47826086956522, 'nyu': 9.5625, 'was': 17.73913043478261}	NYU Abu Dhabi students have to declare their majors by the end of the forth semester. However, some major require that you declare it earlier to enroll in certain classes. 	80.59569907940161	{'when': 55.63636363636364, 'nyu': 9.5625, 'abu': 7.6499999999999995, 'dhabi': 7.746835443037975}
2018-05-06 02:37:25	rashid	okay	If you've been offered admission to NYU Abu Dhabi, you may request to defer your enrollment for up to one year. If your request is approved and you meet the requirements listed below, you do not have to file a new application and are guaranteed readmission for the next fall semester.  	15.841269841269842	{'okay': 306.0}	NYU is fully committed to the well-being of our students, and we will do everything we can to make sure a student's experience is both academically and socially fulfilling. However, should a student decide that the campus at which they matriculate is not the right fit for him or her, a request for a change of campus will be given consideration. If a request for change of campus is approved, the Financial Aid office will evaluate a student's financial circumstances in the context of financial aid packages offered at the new campus. Financial aid packages vary greatly among our three campuses, so students should be aware of this reality should transferring become a consideration	7.806451612903226	{'okay': 306.0}			
2018-05-06 02:37:25	rashid	what can you do on saturday at	You can ask me about campus life, admissions, NYU and Abu Dhabi. I probably won't be able to answer all your questions, but you can always check our website at nyuad.nyu.edu	123.24412940491041	{'what': 8.27027027027027, 'can': 60.27272727272728, 'you': 25.5, 'do': 6.534465195246179, 'at': 22.666666666666664}	You can to talk me about anything relating to Academics, Admissions, life in Abu Dhabi, and NYUAD in general. Feel free to ask me about my expierences here	71.63390663390665	{'what': 8.27027027027027, 'can': 46.36363636363636, 'you': 17.0}	The Engineering divisions at NYU Abu Dhabi offers five degrees in Engineering: General Engineering, Mechanical, Electrical, Civil and Computer Engineering	66.45454545454545	{'can': 32.45454545454545, 'at': 34.0}
2018-05-06 02:37:25	rashid	what can you do on campus	Meal plans provide a certain number of meals per week for students, as well as a certain amount of campus dirhams that can be used around campus. 	99.95062217642864	{'what': 8.27027027027027, 'can': 32.45454545454545, 'campu': 19.741935483870968, 'campus': 39.483870967741936}	You can ask me about campus life, admissions, NYU and Abu Dhabi. I probably won't be able to answer all your questions, but you can always check our website at nyuad.nyu.edu	84.03680022359143	{'what': 8.27027027027027, 'can': 60.27272727272728, 'you': 25.5, 'do': 6.534465195246179, 'campu': 13.161290322580646, 'campus': 26.322580645161292}	Our students commute between campus and the city through NYUAD provided shuttles, taxis or the Abu Dhabi bus which stops in front of our welcome centre. 	72.29473684210527	{'do': 13.068930390492358, 'campu': 19.741935483870968, 'campus': 39.483870967741936}
2018-05-06 02:37:25	rashid	can you tell me about satya thailand	You can to talk me about anything relating to Academics, Admissions, life in Abu Dhabi, and NYUAD in general. Feel free to ask me about my expierences here	63.363636363636374	{'can': 46.36363636363636, 'you': 17.0}	You can ask me about campus life, admissions, NYU and Abu Dhabi. I probably won't be able to answer all your questions, but you can always check our website at nyuad.nyu.edu	51.46363636363637	{'can': 60.27272727272728, 'you': 25.5}	I am an avatar of an NYUAD student who can answer any questions you may have about the university	49.45454545454545	{'can': 32.45454545454545, 'you': 17.0}
2018-05-06 02:37:25	rashid	can you tell me about the contest	The Debate Society meets on weekly basis and train for national and international debate contests	510.0	{'contest': 510.0}	You can ask me about campus life, admissions, NYU and Abu Dhabi. I probably won't be able to answer all your questions, but you can always check our website at nyuad.nyu.edu	51.46363636363637	{'can': 60.27272727272728, 'you': 25.5}	I am an avatar of an NYUAD student who can answer any questions you may have about the university	49.45454545454545	{'can': 32.45454545454545, 'you': 17.0}
2018-05-06 02:37:25	rashid	what about driving in the uae	Some countries' driver licenses can be converted automatically. Please check with the Emirates Driving Company	674.3225806451612	{'drive': 26.322580645161292, 'uae': 36.0, 'driving': 612.0}	Women can drive in the UAE	302.3225806451613	{'drive': 26.322580645161292, 'uae': 72.0, 'driving': 204.0}	The currency of the UAE is the dirham, which is divided into 100 fils. The UAE dirham is fixed to the US dollar at a rate of 3.67 dirham to the dollar	116.27027027027027	{'what': 8.27027027027027, 'uae': 108.0}
2018-05-06 02:37:25	rashid	what are other forms of transport	NYU Abu Dhabi accepts applications from university students, but does not accept transferral of credits. All students are start at NYU Abu Dhabi as first year students. 	218.57142857142858	{'are': 14.57142857142857, 'transport': 204.0}	At this time, we do not accept transfer applications. All students must enter in September as first-year students	204.0	{'transport': 204.0}	I applied to several other universities	112.5	{'other': 112.5}
2018-05-06 02:37:25	rashid	does my ufw have financial aid	NYU Abu Dhabi does not offer scholarships, but it does offer Financial Aid given on need-basis	398.6967032967033	{'doe': 51.0, 'have': 6.725274725274725, 'financi': 68.0, 'aid': 122.39999999999999, 'financial': 136.0, 'does': 14.571428571428571}	Our Health and Wellness centre provides confidential counseling services available for all students. Peer to peer support is also provided through REACH a student organization. 	111.63956043956043	{'doe': 36.42857142857143, 'have': 6.725274725274725, 'aid': 61.199999999999996, 'does': 7.285714285714286}	The office of First Year Programming helps all new students adjust to life in the UAE	104.91428571428571	{'doe': 36.42857142857143, 'aid': 61.199999999999996, 'does': 7.285714285714286}
2018-05-06 02:37:25	rashid	how many students are eligible for financial aid	NYU Abu Dhabi does not offer scholarships, but it does offer Financial Aid given on need-basis	204.58285714285714	{'are': 14.57142857142857, 'financi': 68.0, 'aid': 122.39999999999999, 'financial': 136.0}	We have a number of cultural student organizations; there are SIGs focussed on Arab, African, Latino, South Asian and many other cultures. 	189.96825396825398	{'mani': 51.0, 'student': 15.11111111111111, 'are': 21.857142857142854, 'many': 102.0}	There are many festivals year-round, NYUAD Art Centre and Institute, museums, ferrari world, etc	180.0612244897959	{'mani': 51.0, 'are': 14.57142857142857, 'for': 12.489795918367347, 'many': 102.0}
2018-05-06 02:37:25	rashid	what is the campus like	My favorite place on campus is the West Library Terrace	82.79607672188317	{'what': 8.27027027027027, 'is': 15.299999999999999, 'campu': 19.741935483870968, 'campus': 39.483870967741936}	The NYU Abu Dhabi campus is located on Saadiyat Island. Saadiyat is home to a few emerging artistic and cultural landmarks including the Louvre Museum and the Guggenheim Museum	82.1758064516129	{'is': 22.95, 'campu': 19.741935483870968, 'campus': 39.483870967741936}	Campus dirhams are credits available for students to spend in the dining outlets as well as the convenience store. 	67.49607672188318	{'what': 8.27027027027027, 'campu': 19.741935483870968, 'campus': 39.483870967741936}
2018-05-06 02:37:25	rashid	do most students live on campus	NYU Abu Dhabi's high-achieving students have come from 115 nations and speak over 115 languages	153.7783805391615	{'do': 6.534465195246179, 'most': 122.39999999999999, 'student': 15.11111111111111, 'live': 3.7328042328042326, 'students': 6.0}	Classes at NYU Abu Dhabi are relatively small. Most classes range between 10 and 30 students. 	139.2068783068783	{'most': 122.39999999999999, 'student': 10.074074074074074, 'live': 3.7328042328042326, 'students': 3.0}	NYUAD looks at your entire application: grades, test scores, extracurricular work, evaluations, recommendations, and all information shared as part of the application	126.13280423280423	{'most': 122.39999999999999, 'live': 3.7328042328042326}
2018-05-06 02:37:25	rashid	what about campus housing	The NYU Abu Dhabi campus is located on Saadiyat Island. Saadiyat is home to a few emerging artistic and cultural landmarks including the Louvre Museum and the Guggenheim Museum	74.9181141439206	{'campu': 19.741935483870968, 'hous': 15.692307692307692, 'campus': 39.483870967741936}	Campus dirhams are credits available for students to spend in the dining outlets as well as the convenience store. 	67.49607672188318	{'what': 8.27027027027027, 'campu': 19.741935483870968, 'campus': 39.483870967741936}	Our students commute between campus and the city through NYUAD provided shuttles, taxis or the Abu Dhabi bus which stops in front of our welcome centre. 	59.225806451612904	{'campu': 19.741935483870968, 'campus': 39.483870967741936}
2018-05-06 02:37:25	rashid	can you tell me about campus facilities	NYUAD provides a ladies only gymnasium, ladies only physical education classes and training sessions, as well as ladies only swimming hours. 	510.0	{'facil': 204.0, 'facility': 204.0, 'facilities': 102.0}	You can ask me about campus life, admissions, NYU and Abu Dhabi. I probably won't be able to answer all your questions, but you can always check our website at nyuad.nyu.edu	75.15395894428153	{'can': 60.27272727272728, 'you': 25.5, 'campu': 13.161290322580646, 'campus': 26.322580645161292}	Other than getting to know local students, a great way to experience the culture is through the events and trips the campus life office organizes	71.93841642228739	{'can': 32.45454545454545, 'campu': 13.161290322580646, 'campus': 26.322580645161292}
2018-05-06 02:37:25	rashid	what about personal training	NYUAD health and wellbeing support includes counsellors, dieticians, on-campus doctors and nurses as well as personal trainers, rehabilitation support and more. 	297.2702702702702	{'what': 8.27027027027027, 'person': 17.0, 'personal': 272.0}	Students can apply to become RAs. They undergo a rigorous selection and training process to best support their residents. 	75.77142857142857	{'train': 17.485714285714284, 'training': 58.285714285714285}	NYUAD provides a ladies only gymnasium, ladies only physical education classes and training sessions, as well as ladies only swimming hours. 	45.462857142857146	{'train': 17.485714285714284, 'training': 58.285714285714285}
2018-05-06 02:37:25	rashid	what kind of reset sequence do	There are a variety of PE courses available for students, from fitness classes to sports such as performce boxing and swimming. 	130.67027027027027	{'what': 8.27027027027027, 'kind': 122.39999999999999}	The Athletics department always welcomes new students to try out for intercollegiate sports teams. As for the Intramural teams, all NYUAD community members are welcome to form or join teams. 	122.39999999999999	{'kind': 122.39999999999999}	Our fitness center offers personal training sessions free of cost, as well as group classes that are open to students, faculty and staff on a first come first served basis. 	22.951219512195124	{'what': 8.27027027027027, 'do': 6.534465195246179}
2018-05-06 02:37:25	rashid	he shouldn't have to take pe classes	Charlie was John Sextons mentor when he was in school. Through John he has been the inspiration of what NYU has become. 	623.868131868132	{'he': 612.0, 'have': 6.725274725274725, 'take': 5.142857142857142}	All students are required to complete two seven-week Physical Education sessions as a graduation requirement. 	453.03956423833506	{'have': 13.45054945054945, 'to': 9.637795275590552, 'take': 12.0, 'pe': 408.0, 'class': 9.951219512195122}	Here at NYU Abu Dhabi we believe that physical fitness is an important aspect of overall student development. Thus, completing two seven-week courses is a graduation requirement. 	448.22066660053986	{'have': 13.45054945054945, 'to': 4.818897637795276, 'take': 12.0, 'pe': 408.0, 'class': 9.951219512195122}
2018-05-06 02:37:25	rashid	how many p classes do we have to take	We have a number of cultural student organizations; there are SIGs focussed on Arab, African, Latino, South Asian and many other cultures. 	207.59340659340657	{'mani': 51.0, 'we': 36.0, 'have': 13.45054945054945, 'take': 5.142857142857142, 'many': 102.0}	There are many festivals year-round, NYUAD Art Centre and Institute, museums, ferrari world, etc	166.06893039049237	{'mani': 51.0, 'do': 13.068930390492358, 'many': 102.0}	NYU Abu Dhabi encourages students to take classes in multiple disciplines outside of their majors. Students are also required to complete the Core Curriculum program requirements in order to graduate. 	119.17848331810306	{'class': 29.853658536585364, 'have': 6.725274725274725, 'to': 14.456692913385828, 'take': 17.142857142857142, 'classes': 51.0}
2018-05-06 02:37:25	rashid	can you tell me about research on campus	Other than getting to know local students, a great way to experience the culture is through the events and trips the campus life office organizes	107.93841642228739	{'can': 32.45454545454545, 'research': 36.0, 'campu': 13.161290322580646, 'campus': 26.322580645161292}	I am double majoring in Social Research and Public Policy (SRPP) and Film	80.5	{'you': 8.5, 'research': 72.0}	You can ask me about campus life, admissions, NYU and Abu Dhabi. I probably won't be able to answer all your questions, but you can always check our website at nyuad.nyu.edu	75.15395894428153	{'can': 60.27272727272728, 'you': 25.5, 'campu': 13.161290322580646, 'campus': 26.322580645161292}
2018-05-06 02:37:25	rashid	what about the capstone project	REACH is a student organization that envisions a community in which every student feels safe and supported. REACH programming includes peer-to-peer counselling as well as programming focussed on self-care and consent. 	68.0	{'project': 68.0}	Meal plans provide a certain number of meals per week for students, as well as a certain amount of campus dirhams that can be used around campus. 	45.76216216216216	{'what': 8.27027027027027, 'project': 68.0}	Our fitness center offers personal training sessions free of cost, as well as group classes that are open to students, faculty and staff on a first come first served basis. 	22.951219512195124	{'what': 8.27027027027027}
2018-05-06 02:37:25	rashid	are you a member of which	i am on the swim team, Model UN SIG, and am the video desk editor for The Gazelle, our student publication. I am also a member of REACH. 	176.07142857142856	{'are': 14.57142857142857, 'you': 8.5, 'member': 153.0}	The Athletics department always welcomes new students to try out for intercollegiate sports teams. As for the Intramural teams, all NYUAD community members are welcome to form or join teams. 	142.07142857142856	{'are': 14.57142857142857, 'member': 127.5}	Admission to NYU Abu Dhabi is highly selective. Students are admitted based on academic excellence, extracurricular activities, and demonstrated interest in global citizenship, service, and leadership	42.3896103896104	{'are': 14.57142857142857, 'which': 27.81818181818182}
